0.000000000000000000e+00	4.501641806900468223e-01	3.044658754066522306e+03	9.565637829621749688e+02
1.000000000000000000e+00	6.035322688755478081e-03	3.056221402951725395e+03	1.032241528636234307e+03
2.000000000000000000e+00	3.748763125752059382e-03	2.882409520271323345e+03	9.628648315782232885e+02
3.000000000000000000e+00	5.457455128418630926e-04	3.101551933239745722e+03	1.025877556201823154e+03
4.000000000000000000e+00	6.296943991669215653e-03	2.988067176724266119e+03	9.869277012459446041e+02
5.000000000000000000e+00	1.928121948806137316e-05	3.016020982857858598e+03	1.009592726842954789e+03
6.000000000000000000e+00	1.010919928902249210e-05	3.089125840374400013e+03	1.042054404180184520e+03
7.000000000000000000e+00	6.440519593883360313e-05	2.893941135937440777e+03	9.644016162881414402e+02
8.000000000000000000e+00	3.781717376475739450e-04	2.972179350376010461e+03	9.831164788633828948e+02
9.000000000000000000e+00	1.276613255584418819e-04	2.976100026370818796e+03	9.910714279992592992e+02
1.000000000000000000e+01	6.504537291115337905e-04	3.076870025649723175e+03	1.027306585330423786e+03
