0.000000000000000000e+00	9.705503764827237978e-01	2.924029795528157138e+03	9.670116259799775662e+02
1.000000000000000000e+00	9.755980739460049511e-01	2.924007887166466844e+03	9.710264350238543329e+02
2.000000000000000000e+00	8.962248469843743237e-01	2.923993138799479311e+03	9.811670963316413463e+02
3.000000000000000000e+00	5.545105547835971205e-01	2.923927660484971057e+03	9.970855996488113533e+02
4.000000000000000000e+00	4.219654105117847109e-01	2.923981061852864968e+03	9.641664281681298689e+02
5.000000000000000000e+00	6.439462366529975779e-02	2.921621224859380163e+03	1.019075365380280687e+03
6.000000000000000000e+00	1.301387177070494061e-01	2.920370714020646574e+03	1.036455338814160996e+03
7.000000000000000000e+00	9.694699085743542499e-02	2.921088657882804910e+03	1.024819007042017120e+03
8.000000000000000000e+00	2.536719673766275537e-02	2.917506643651483500e+03	1.005851397885241340e+03
9.000000000000000000e+00	5.819220445427066707e-03	2.921040493717402114e+03	1.007670776417847492e+03
1.000000000000000000e+01	1.119762432278384776e-04	2.924669973591970120e+03	1.003143451129623259e+03
1.100000000000000000e+01	6.672600244378833353e-05	2.909913375185292352e+03	1.000377876055797628e+03
1.200000000000000000e+01	3.962714312605668067e-07	2.910827972182057238e+03	9.971026309790370306e+02
1.300000000000000000e+01	2.973801567364338025e-02	2.898519736317206480e+03	1.005454597192166716e+03
1.400000000000000000e+01	1.374280396481020183e-03	2.890810302748882350e+03	1.003240376788776985e+03
1.500000000000000000e+01	1.193498105680229409e-03	2.884237792774657009e+03	9.938755882362460170e+02
1.600000000000000000e+01	3.936478386737148581e-03	2.874195911354989676e+03	1.004215044101150511e+03
1.700000000000000000e+01	1.029165216823782741e-04	2.914223066010271850e+03	1.000005479976458673e+03
1.800000000000000000e+01	5.615980006877643003e-03	2.872601510019811940e+03	1.018657483705634490e+03
1.900000000000000000e+01	3.210931253514661722e-03	2.865517374128023221e+03	9.961597208316430851e+02
2.000000000000000000e+01	1.434860127048132560e-02	2.861691504235430784e+03	9.895162007023187698e+02
2.100000000000000000e+01	3.121392915122825893e-04	2.857119654011687089e+03	9.781184069565194932e+02
2.200000000000000000e+01	2.672271353930240844e-04	2.856742907047977042e+03	1.007658283256091067e+03
2.300000000000000000e+01	9.453991757041668186e-06	2.864145282551400669e+03	9.965901374400712029e+02
2.400000000000000000e+01	2.569416332890383619e-05	2.855482524326987459e+03	9.340196147858803215e+02
2.500000000000000000e+01	2.734622953869154591e-03	2.861142181322473789e+03	9.783666539284311057e+02
2.600000000000000000e+01	2.700755998459931266e-04	2.858760827127705397e+03	9.979903584716288378e+02
2.700000000000000000e+01	1.497369634658449623e-03	2.867169046406082998e+03	9.875081522069216362e+02
2.800000000000000000e+01	2.426654655303161004e-03	2.862037043323420676e+03	9.689778166751382287e+02
2.900000000000000000e+01	3.678394132741637321e-03	2.862746504008670399e+03	9.862016494674269325e+02
3.000000000000000000e+01	1.583306205747444346e-04	2.855193642422811990e+03	9.682620270722038640e+02
3.100000000000000000e+01	2.219544743160792831e-03	2.860032329138375189e+03	9.972141824008118647e+02
3.200000000000000000e+01	2.394632399195953908e-03	2.859937280280471441e+03	1.003980475589198591e+03
3.300000000000000000e+01	1.798947444177106513e-03	2.856144181676797416e+03	9.643630347296409582e+02
3.400000000000000000e+01	2.107678293782477169e-04	2.852837536149534117e+03	9.717204883530342840e+02
3.500000000000000000e+01	6.970810449040252708e-04	2.853743388071052777e+03	1.017646518352652265e+03
3.600000000000000000e+01	2.810438108659670626e-04	2.849757208318580979e+03	9.559333595814517821e+02
3.700000000000000000e+01	3.061729925929997727e-04	2.849634897199066472e+03	1.014968735739186059e+03
3.800000000000000000e+01	1.732561134857011492e-03	2.850338128429727931e+03	9.811944521637218486e+02
3.900000000000000000e+01	5.911526277115462863e-06	2.847940435210040960e+03	9.818261021309624539e+02
4.000000000000000000e+01	3.609225267924342709e-05	2.850673064897368477e+03	1.008606468817574523e+03
4.100000000000000000e+01	1.194649407938772057e-03	2.849117896298162577e+03	9.996108604739052907e+02
4.200000000000000000e+01	3.528231831979735213e-05	2.848868109990273297e+03	1.022357677017299693e+03
4.300000000000000000e+01	1.863334819527170740e-05	2.848543170100592761e+03	1.007434150533081606e+03
4.400000000000000000e+01	7.019526610512090425e-04	2.848992288278445358e+03	9.665210527816794865e+02
4.500000000000000000e+01	2.060480261372694370e-06	2.851466586460881445e+03	9.903048270528418016e+02
4.600000000000000000e+01	2.145710601809854012e-03	2.852103374802771668e+03	9.846297822266154753e+02
4.700000000000000000e+01	5.991307607278612566e-04	2.852807740107040900e+03	9.686503285331320967e+02
4.800000000000000000e+01	1.388894919867985061e-03	2.851187590741522854e+03	9.946599722758932103e+02
4.900000000000000000e+01	1.634539380199022667e-04	2.855327926494872827e+03	1.013199202401643902e+03
5.000000000000000000e+01	1.548445942432355481e-04	2.852038719894786027e+03	9.948134543955653726e+02
