0.000000000000000000e+00	9.888514728310454638e-01	3.038141768280221186e+03	9.566288200762368206e+02
1.000000000000000000e+00	6.494847285263437575e-01	3.027895428786911452e+03	1.033063419288635032e+03
2.000000000000000000e+00	1.395896059842549053e-01	2.925447443496594133e+03	1.034727816963600617e+03
3.000000000000000000e+00	4.051296633733505147e-03	3.098927229328808153e+03	1.046793004331317661e+03
4.000000000000000000e+00	9.350102877412161048e-03	2.990142819989189320e+03	1.020271241638553647e+03
5.000000000000000000e+00	2.276108696073665823e-04	3.015131876705315335e+03	1.004896305943595166e+03
6.000000000000000000e+00	1.847590094852995983e-03	3.086335775820991330e+03	1.025684404197069171e+03
7.000000000000000000e+00	6.244947292874669653e-04	2.896076117564845845e+03	1.002541797514737141e+03
8.000000000000000000e+00	9.172652426386744865e-05	2.973458949807434237e+03	1.032594499569697973e+03
9.000000000000000000e+00	1.361609757206676437e-04	2.976647039111347567e+03	9.929623300163909789e+02
1.000000000000000000e+01	2.711221595321685815e-03	3.072320034946062151e+03	1.035965694056673328e+03
